mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
1.2011507987976073,0.1537836606925339,0.15037150382995607,0.03473489688996765,True,8,4,2,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250, 'random_state': 42}",0.8668730650154799,0.8792569659442725,0.8575851393188855,0.8823529411764706,0.8726708074534162,0.871747783781705,0.008877528192542467,49,0.863939393939394,0.8423484848484848,0.8856695963056755,0.897661254282735,0.877014902676399,0.8733267264105378,0.019004693048717217,43
1.6228462696075439,0.11034890160294253,0.16464762687683104,0.014476351412441139,True,8,4,2,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 42}",0.8699690402476781,0.8730650154798761,0.8637770897832817,0.8854489164086687,0.8757763975155279,0.8736072918870065,0.007142729207139205,28,0.8636363636363636,0.8437121212121212,0.884850290481156,0.8997467600178758,0.8762545620437956,0.8736400194782625,0.019025352218656272,31
1.9543062686920165,0.09077643908014696,0.20084705352783203,0.008235472565424132,True,8,4,2,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8637770897832817,0.8823529411764706,0.8757763975155279,0.8736072918870065,0.006286215503819298,28,0.8627272727272728,0.8443181818181819,0.8858185610010427,0.899523312974825,0.8755702554744526,0.873591516799155,0.018978061069130442,37
1.0546425342559815,0.04632048144533733,0.1208791732788086,0.009533520013213254,True,8,4,4,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 250, 'random_state': 42}",0.8668730650154799,0.8792569659442725,0.8575851393188855,0.8823529411764706,0.8726708074534162,0.871747783781705,0.008877528192542467,49,0.863939393939394,0.8423484848484848,0.8856695963056755,0.897661254282735,0.877014902676399,0.8733267264105378,0.019004693048717217,43
1.6323660373687745,0.1295548548725578,0.1984323501586914,0.02004914469997013,True,8,4,4,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 350, 'random_state': 42}",0.8699690402476781,0.8730650154798761,0.8637770897832817,0.8854489164086687,0.8757763975155279,0.8736072918870065,0.007142729207139205,28,0.8636363636363636,0.8437121212121212,0.884850290481156,0.8997467600178758,0.8762545620437956,0.8736400194782625,0.019025352218656272,31
2.3557432651519776,0.0990191423902079,0.24377803802490233,0.00494434774750009,True,8,4,4,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 450, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8637770897832817,0.8823529411764706,0.8757763975155279,0.8736072918870065,0.006286215503819298,28,0.8627272727272728,0.8443181818181819,0.8858185610010427,0.899523312974825,0.8755702554744526,0.873591516799155,0.018978061069130442,37
1.3300208568572998,0.04346880363566982,0.1491004467010498,0.013042625559324443,True,8,4,8,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8668730650154799,0.8792569659442725,0.8575851393188855,0.8823529411764706,0.8726708074534162,0.871747783781705,0.008877528192542467,49,0.863939393939394,0.8423484848484848,0.8856695963056755,0.897661254282735,0.877014902676399,0.8733267264105378,0.019004693048717217,43
1.798923921585083,0.030568549499507387,0.20244622230529785,0.018265159837891343,True,8,4,8,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8699690402476781,0.8730650154798761,0.8637770897832817,0.8854489164086687,0.8757763975155279,0.8736072918870065,0.007142729207139205,28,0.8636363636363636,0.8437121212121212,0.884850290481156,0.8997467600178758,0.8762545620437956,0.8736400194782625,0.019025352218656272,31
2.7907258033752442,0.20713215980618419,0.27535810470581057,0.02760973066786696,True,8,4,8,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8637770897832817,0.8823529411764706,0.8757763975155279,0.8736072918870065,0.006286215503819298,28,0.8627272727272728,0.8443181818181819,0.8858185610010427,0.899523312974825,0.8755702554744526,0.873591516799155,0.018978061069130442,37
1.5039757251739503,0.1545047516294481,0.16405930519104003,0.012519584762162472,True,10,4,2,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250, 'random_state': 42}",0.8699690402476781,0.8699690402476781,0.8606811145510835,0.8854489164086687,0.8757763975155279,0.8723689017941272,0.008134136105707714,43,0.8690909090909091,0.8467424242424242,0.8794130791002532,0.8979591836734693,0.8753421532846715,0.8737095498783454,0.016563804432871376,22
