mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.0030954837799072265,0.0019407097864889795,0.0,0.0,0.01,1000,l1,lbfgs,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.003638172149658203,0.0022709662923646417,0.0,0.0,0.01,1000,l1,newton-cg,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.017102909088134766,0.004726423570645527,0.03180675506591797,0.006395772314020019,0.01,1000,l2,liblinear,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8445229681978799,0.8445229681978799,0.8475177304964538,0.8475177304964538,0.8439716312056738,0.8456106057188683,0.0015701208898417011,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.015569353103637695,0.004539189650830211,0.02029285430908203,0.002002756592930837,0.01,1000,l2,lbfgs,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8445229681978799,0.8445229681978799,0.8475177304964538,0.8475177304964538,0.8439716312056738,0.8456106057188683,0.0015701208898417011,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.02941107749938965,0.00874686933588356,0.03464694023132324,0.012371185288457926,0.01,1000,l2,newton-cg,"{'C': 0.01, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8445229681978799,0.8445229681978799,0.8475177304964538,0.8475177304964538,0.8439716312056738,0.8456106057188683,0.0015701208898417011,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.020846223831176756,0.008090573534637035,0.03195829391479492,0.01769900257206688,0.1,100,l1,liblinear,"{'C': 0.1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8692579505300353,0.8692579505300353,0.8794326241134752,0.8652482269503546,0.8687943262411347,0.870398215673007,0.004760583792243849,25,0.3018867924528302,0.2745098039215686,0.3928571428571428,0.24,0.2745098039215686,0.29675270863062203,0.05190912184076602,25,0.8888888888888888,1.0,0.8461538461538461,0.8571428571428571,1.0,0.9184371184371184,0.06805874387131021,1,0.18181818181818182,0.1590909090909091,0.2558139534883721,0.13953488372093023,0.1590909090909091,0.17906976744186048,0.04064121175941435,25
0.0036226749420166016,0.0031562205312797185,0.0,0.0,0.1,100,l1,lbfgs,"{'C': 0.1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.001707315444946289,0.00018530354565212263,0.0,0.0,0.1,100,l1,newton-cg,"{'C': 0.1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.01145634651184082,0.0019494393442687791,0.021535730361938475,0.0016808329006331704,0.1,100,l2,liblinear,"{'C': 0.1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.8586572438162544,0.8515901060070671,0.875886524822695,0.8617021276595744,0.8617021276595744,0.8619076259930332,0.007905824113600819,28,0.19999999999999998,0.125,0.3137254901960785,0.1702127659574468,0.2352941176470588,0.2088464747601168,0.06371834993833675,28,0.8333333333333334,0.75,1.0,1.0,0.8571428571428571,0.8880952380952382,0.09805362039035238,10,0.11363636363636363,0.06818181818181818,0.18604651162790697,0.09302325581395349,0.13636363636363635,0.11945031712473572,0.04020389060409432,28
0.028853940963745116,0.007655761007329528,0.033498620986938475,0.0052839415845972034,0.1,100,l2,lbfgs,"{'C': 0.1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.05097198486328125,0.017068005699595566,0.03127832412719726,0.012141643482518007,0.1,100,l2,newton-cg,"{'C': 0.1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.01209564208984375,0.0014464531370329372,0.019467592239379883,0.001503781146222191,0.1,500,l1,liblinear,"{'C': 0.1, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8692579505300353,0.8692579505300353,0.8794326241134752,0.8652482269503546,0.8687943262411347,0.870398215673007,0.004760583792243849,25,0.3018867924528302,0.2745098039215686,0.3928571428571428,0.24,0.2745098039215686,0.29675270863062203,0.05190912184076602,25,0.8888888888888888,1.0,0.8461538461538461,0.8571428571428571,1.0,0.9184371184371184,0.06805874387131021,1,0.18181818181818182,0.1590909090909091,0.2558139534883721,0.13953488372093023,0.1590909090909091,0.17906976744186048,0.04064121175941435,25
0.0016596317291259766,0.000271714766874095,0.0,0.0,0.1,500,l1,lbfgs,"{'C': 0.1, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0016474246978759766,0.0001991993377899777,0.0,0.0,0.1,500,l1,newton-cg,"{'C': 0.1, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.011101531982421874,0.0019343838509631715,0.02129521369934082,0.003598606320432703,0.1,500,l2,liblinear,"{'C': 0.1, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.8586572438162544,0.8515901060070671,0.875886524822695,0.8617021276595744,0.8617021276595744,0.8619076259930332,0.007905824113600819,28,0.19999999999999998,0.125,0.3137254901960785,0.1702127659574468,0.2352941176470588,0.2088464747601168,0.06371834993833675,28,0.8333333333333334,0.75,1.0,1.0,0.8571428571428571,0.8880952380952382,0.09805362039035238,10,0.11363636363636363,0.06818181818181818,0.18604651162790697,0.09302325581395349,0.13636363636363635,0.11945031712473572,0.04020389060409432,28
0.04010863304138183,0.013839394249822792,0.040588998794555665,0.010658567679368207,0.1,500,l2,lbfgs,"{'C': 0.1, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.03759989738464355,0.021596519577277432,0.028703689575195312,0.00993428835106511,0.1,500,l2,newton-cg,"{'C': 0.1, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.013619422912597656,0.0023303280242258782,0.025249290466308593,0.0032540948571969652,0.1,1000,l1,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8692579505300353,0.8692579505300353,0.8794326241134752,0.8652482269503546,0.8687943262411347,0.870398215673007,0.004760583792243849,25,0.3018867924528302,0.2745098039215686,0.3928571428571428,0.24,0.2745098039215686,0.29675270863062203,0.05190912184076602,25,0.8888888888888888,1.0,0.8461538461538461,0.8571428571428571,1.0,0.9184371184371184,0.06805874387131021,1,0.18181818181818182,0.1590909090909091,0.2558139534883721,0.13953488372093023,0.1590909090909091,0.17906976744186048,0.04064121175941435,25
0.0021831512451171873,0.000781956202495727,0.0,0.0,0.1,1000,l1,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0017543792724609374,0.00027697449080272266,0.0,0.0,0.1,1000,l1,newton-cg,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.015735721588134764,0.006601036362539592,0.03171038627624512,0.009095218873551638,0.1,1000,l2,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8586572438162544,0.8515901060070671,0.875886524822695,0.8617021276595744,0.8617021276595744,0.8619076259930332,0.007905824113600819,28,0.19999999999999998,0.125,0.3137254901960785,0.1702127659574468,0.2352941176470588,0.2088464747601168,0.06371834993833675,28,0.8333333333333334,0.75,1.0,1.0,0.8571428571428571,0.8880952380952382,0.09805362039035238,10,0.11363636363636363,0.06818181818181818,0.18604651162790697,0.09302325581395349,0.13636363636363635,0.11945031712473572,0.04020389060409432,28
0.02627711296081543,0.003828693654166478,0.028036022186279298,0.011548161728131341,0.1,1000,l2,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.02986421585083008,0.0028876540776349843,0.020305585861206055,0.0019770831275402866,0.1,1000,l2,newton-cg,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.028383827209472655,0.0044965875884314796,0.020200681686401368,0.002462622562373083,1,100,l1,liblinear,"{'C': 1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8869257950530035,0.8939929328621908,0.9078014184397163,0.8617021276595744,0.8829787234042553,0.8866801994837481,0.015081427479217039,19,0.5000000000000001,0.6153846153846153,0.6060606060606061,0.39999999999999997,0.4923076923076923,0.5227505827505827,0.08004209910487886,13,0.8,0.7058823529411765,0.8695652173913043,0.5909090909090909,0.7619047619047619,0.7456522846292667,0.09391414755881373,22,0.36363636363636365,0.5454545454545454,0.46511627906976744,0.3023255813953488,0.36363636363636365,0.40803382663847787,0.0863242293796184,13
0.0014471054077148438,0.00010395690915712268,0.0,0.0,1,100,l1,lbfgs,"{'C': 1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0016427993774414062,0.0005945842661067516,0.0,0.0,1,100,l1,newton-cg,"{'C': 1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.015117359161376954,0.0024423824645897372,0.018993902206420898,0.001715863291617566,1,100,l2,liblinear,"{'C': 1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.8833922261484098,0.8939929328621908,0.8936170212765957,0.8652482269503546,0.900709219858156,0.8873919254191414,0.012377531458299248,7,0.45901639344262296,0.5945945945945945,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.503867358897766,0.07411686054850034,22,0.8235294117647058,0.7333333333333333,0.8421052631578947,0.631578947368421,0.9,0.786109391124871,0.09399131528279954,19,0.3181818181818182,0.5,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.37568710359408036,0.07645154719621255,22
