mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_max_depth,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
7.975944852828979,0.5825857509061149,0.0293454647064209,0.0084305339421575,friedman_mse,0.1,6,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500, 'random_state': 42}",0.8409893992932862,0.8798586572438163,0.8829787234042553,0.851063829787234,0.8617021276595744,0.8633185474776333,0.01619555201826254,160,0.30769230769230765,0.5277777777777777,0.5352112676056338,0.4,0.43478260869565216,0.4410927923542743,0.0847309853487358,224,0.47619047619047616,0.6785714285714286,0.6785714285714286,0.5185185185185185,0.6,0.5903703703703703,0.08228161392662285,151,0.22727272727272727,0.4318181818181818,0.4418604651162791,0.32558139534883723,0.3409090909090909,0.35348837209302325,0.07850173575201838,218
11.039333057403564,0.6547989011610653,0.02834606170654297,0.0006473004268837427,friedman_mse,0.1,6,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 700, 'random_state': 42}",0.8551236749116607,0.8869257950530035,0.8900709219858156,0.851063829787234,0.8617021276595744,0.8689772698794576,0.01632686644079903,61,0.3880597014925373,0.5675675675675677,0.5633802816901409,0.4,0.43478260869565216,0.47075803188917964,0.07885545175526232,131,0.5652173913043478,0.7,0.7142857142857143,0.5185185185185185,0.6,0.6196043248217162,0.0761428111161008,58,0.29545454545454547,0.4772727272727273,0.46511627906976744,0.32558139534883723,0.3409090909090909,0.3808668076109936,0.07528668573740688,163
2.4659286975860595,0.0670816707545809,0.02098226547241211,0.00040859382834042567,friedman_mse,0.1,8,100,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 100, 'random_state': 42}",0.8374558303886925,0.8621908127208481,0.875886524822695,0.8439716312056738,0.8546099290780141,0.8548229456431848,0.013545279077724471,233,0.30303030303030304,0.4000000000000001,0.49275362318840576,0.37142857142857144,0.3880597014925373,0.3910544398279635,0.060934618682771044,263,0.45454545454545453,0.6190476190476191,0.6538461538461539,0.48148148148148145,0.5652173913043478,0.5548276200450113,0.0767762911507261,229,0.22727272727272727,0.29545454545454547,0.3953488372093023,0.3023255813953488,0.29545454545454547,0.3031712473572939,0.053622949470135274,266
7.113854026794433,0.05201306774405228,0.025573110580444335,0.0008886344572532202,friedman_mse,0.1,8,300,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300, 'random_state': 42}",0.8515901060070671,0.8904593639575972,0.8865248226950354,0.8439716312056738,0.8439716312056738,0.8633035110142094,0.020790943586021543,163,0.3636363636363636,0.5507246376811594,0.5428571428571429,0.35294117647058815,0.3333333333333333,0.4286985307957175,0.09694260434531636,250,0.5454545454545454,0.76,0.7037037037037037,0.48,0.5,0.5978316498316498,0.11287706238308376,137,0.2727272727272727,0.4318181818181818,0.4418604651162791,0.27906976744186046,0.25,0.33509513742071884,0.08369463251104332,256
9.215353155136109,0.4439720438612883,0.028832483291625976,0.0028449548017487735,friedman_mse,0.1,8,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 500, 'random_state': 42}",0.8515901060070671,0.8904593639575972,0.8865248226950354,0.8439716312056738,0.8439716312056738,0.8633035110142094,0.020790943586021543,163,0.3636363636363636,0.5633802816901408,0.5428571428571429,0.37142857142857144,0.3333333333333333,0.43492713858911036,0.09755494829580377,236,0.5454545454545454,0.7407407407407407,0.7037037037037037,0.48148148148148145,0.5,0.5942760942760943,0.10716384150060303,143,0.2727272727272727,0.45454545454545453,0.4418604651162791,0.3023255813953488,0.25,0.34429175475687107,0.0865437477443323,241
11.777244281768798,0.8568517741700854,0.036870574951171874,0.008783311531369265,friedman_mse,0.1,8,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 700, 'random_state': 42}",0.8515901060070671,0.8904593639575972,0.8829787234042553,0.8439716312056738,0.8439716312056738,0.8625942911560533,0.020033403996150966,178,0.38235294117647056,0.5507246376811594,0.5217391304347826,0.37142857142857144,0.3333333333333333,0.4319157228108635,0.08719799898003651,242,0.5416666666666666,0.76,0.6923076923076923,0.48148148148148145,0.5,0.5950911680911681,0.11085995121343684,141,0.29545454545454547,0.4318181818181818,0.4186046511627907,0.3023255813953488,0.25,0.3396405919661734,0.07226656649378946,251
3.773168754577637,0.47555034808297836,0.034365081787109376,0.015708582939500566,friedman_mse,0.1,10,100,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'random_state': 42}",0.8268551236749117,0.8586572438162544,0.8439716312056738,0.8262411347517731,0.8475177304964538,0.8406485727890132,0.012492988323678601,284,0.379746835443038,0.48717948717948717,0.5,0.4367816091954023,0.5057471264367817,0.4618910116509419,0.047735329826460095,163,0.42857142857142855,0.5588235294117647,0.4888888888888889,0.4318181818181818,0.5116279069767442,0.48394598713340164,0.04935791147230713,284,0.3409090909090909,0.4318181818181818,0.5116279069767442,0.4418604651162791,0.5,0.4452431289640592,0.06079887629697176,39
6.870605993270874,0.7690040554146457,0.02831549644470215,0.008117974879297888,friedman_mse,0.1,10,300,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 300, 'random_state': 42}",0.8445229681978799,0.833922261484099,0.851063829787234,0.8191489361702128,0.8475177304964538,0.8392351452271758,0.011559953260123509,286,0.40540540540540543,0.45977011494252873,0.5,0.38554216867469876,0.5057471264367817,0.4512929630918829,0.048658664943422185,199,0.5,0.46511627906976744,0.5121951219512195,0.4,0.5116279069767442,0.4777878615995462,0.04250625305622388,286,0.3409090909090909,0.45454545454545453,0.4883720930232558,0.37209302325581395,0.5,0.4311839323467231,0.06355026379496288,56
8.944832372665406,0.9675623099870323,0.026058101654052736,0.0009749653797472476,friedman_mse,0.1,10,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 500, 'random_state': 42}",0.8445229681978799,0.8409893992932862,0.8581560283687943,0.8226950354609929,0.8439716312056738,0.8420670125053252,0.011357380569949838,282,0.3888888888888889,0.4827586206896552,0.5238095238095238,0.40476190476190477,0.5,0.4600437876299945,0.053474550669829396,164,0.5,0.4883720930232558,0.5365853658536586,0.4146341463414634,0.5,0.48791832104367555,0.040077902525302106,282,0.3181818181818182,0.4772727272727273,0.5116279069767442,0.3953488372093023,0.5,0.44048625792811846,0.07341937997886107,45
11.198317337036134,1.5474092291388386,0.028296136856079103,0.0014467248699735935,friedman_mse,0.1,10,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 700, 'random_state': 42}",0.8445229681978799,0.8445229681978799,0.8687943262411347,0.8156028368794326,0.8475177304964538,0.8441921660025562,0.01693454615573097,276,0.37142857142857144,0.47619047619047616,0.5432098765432098,0.3658536585365854,0.5057471264367817,0.45248594182712487,0.07170068461296064,192,0.5,0.5,0.5789473684210527,0.38461538461538464,0.5116279069767442,0.4950381320026363,0.06254343130754587,278,0.29545454545454547,0.45454545454545453,0.5116279069767442,0.3488372093023256,0.5,0.4220930232558139,0.08549019951170889,66
2.5155717372894286,0.10199550070084422,0.02122783660888672,0.0014362070266716754,friedman_mse,0.1,,100,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': None, 'n_estimators': 100, 'random_state': 42}",0.8162544169611308,0.8374558303886925,0.8581560283687943,0.8156028368794326,0.8546099290780141,0.8364158083352129,0.01813508381862036,288,0.4090909090909091,0.46511627906976744,0.5238095238095238,0.380952380952381,0.5060240963855421,0.4569986378616247,0.0547928276862635,176,0.4090909090909091,0.47619047619047616,0.5365853658536586,0.3902439024390244,0.5384615384615384,0.4701144384071213,0.06201580792448608,288,0.4090909090909091,0.45454545454545453,0.5116279069767442,0.37209302325581395,0.4772727272727273,0.44492600422832984,0.04934933699093508,44
6.9721166610717775,1.0002380243456654,0.023517131805419922,0.0010015411096061114,friedman_mse,0.1,,300,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': None, 'n_estimators': 300, 'random_state': 42}",0.8268551236749117,0.8480565371024735,0.8687943262411347,0.8262411347517731,0.8617021276595744,0.8463298498859736,0.017474338369980365,269,0.40963855421686746,0.49411764705882355,0.5432098765432098,0.42352941176470593,0.5301204819277109,0.4801231943022636,0.054491180321045746,87,0.4358974358974359,0.5121951219512195,0.5789473684210527,0.42857142857142855,0.5641025641025641,0.5039427837887402,0.06264822188277014,271,0.38636363636363635,0.4772727272727273,0.5116279069767442,0.4186046511627907,0.5,0.4587737843551798,0.04835733412242735,16
13.839286041259765,3.9467557000790596,0.02985825538635254,0.0028444049319458404,friedman_mse,0.1,,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': None, 'n_estimators': 500, 'random_state': 42}",0.8374558303886925,0.8445229681978799,0.8723404255319149,0.8297872340425532,0.8546099290780141,0.8477432774478111,0.01477018653851582,266,0.425,0.47619047619047616,0.55,0.41463414634146334,0.5060240963855421,0.4743697437834963,0.05045980967766558,114,0.4722222222222222,0.5,0.5945945945945946,0.4358974358974359,0.5384615384615384,0.5082351582351582,0.054715777933514904,266,0.38636363636363635,0.45454545454545453,0.5116279069767442,0.3953488372093023,0.4772727272727273,0.4450317124735729,0.04790694875435125,42
23.25594553947449,8.358244883347657,0.03699483871459961,0.005088576489660722,friedman_mse,0.1,,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'max_depth': None, 'n_estimators': 700, 'random_state': 42}",0.8409893992932862,0.8445229681978799,0.8829787234042553,0.8297872340425532,0.851063829787234,0.8498684309450418,0.017935362216678307,253,0.4155844155844156,0.48837209302325585,0.5599999999999999,0.38461538461538464,0.4878048780487805,0.46727535425436734,0.06159385908328754,146,0.48484848484848486,0.5,0.65625,0.42857142857142855,0.5263157894736842,0.5191971405787195,0.07562478624279317,255,0.36363636363636365,0.4772727272727273,0.4883720930232558,0.3488372093023256,0.45454545454545453,0.4265327695560253,0.058610432035673635,64
0.5295586585998535,0.013174738548946161,0.01977391242980957,0.003770532525887751,friedman_mse,0.25,2,100,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 2, 'n_estimators': 100, 'random_state': 42}",0.8692579505300353,0.8904593639575972,0.8900709219858156,0.8652482269503546,0.8546099290780141,0.8739292785003634,0.014171913087215849,5,0.47887323943661975,0.5974025974025974,0.5753424657534246,0.5,0.3880597014925373,0.5079356008170357,0.07460007341388343,25,0.6296296296296297,0.696969696969697,0.7,0.5757575757575758,0.5652173913043478,0.6335148587322499,0.05738001970023196,11,0.38636363636363635,0.5227272727272727,0.4883720930232558,0.4418604651162791,0.29545454545454547,0.4269556025369979,0.08013312520401582,57
1.5958657264709473,0.0699191079329721,0.01965794563293457,0.0003163762835990621,friedman_mse,0.25,2,300,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 2, 'n_estimators': 300, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.8936170212765957,0.8687943262411347,0.8652482269503546,0.8732350951056311,0.010540787274522758,7,0.5128205128205129,0.5714285714285713,0.5945945945945946,0.5066666666666667,0.4571428571428572,0.5285306405306406,0.04904229926237554,2,0.5882352941176471,0.6,0.7096774193548387,0.59375,0.6153846153846154,0.6214094657714202,0.04505877803110043,49,0.45454545454545453,0.5454545454545454,0.5116279069767442,0.4418604651162791,0.36363636363636365,0.4634249471458774,0.0625364118062727,11
2.723465633392334,0.09270331700265656,0.02683854103088379,0.0117951736454245,friedman_mse,0.25,2,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 2, 'n_estimators': 500, 'random_state': 42}",0.8515901060070671,0.8657243816254417,0.8794326241134752,0.8652482269503546,0.8581560283687943,0.8640302734130266,0.00928278342397427,147,0.4878048780487805,0.5250000000000001,0.5526315789473685,0.4722222222222222,0.4594594594594595,0.4994236277355662,0.03451748380908717,37,0.5263157894736842,0.5833333333333334,0.6363636363636364,0.5862068965517241,0.5666666666666667,0.5797772644778089,0.03545707365842391,186,0.45454545454545453,0.4772727272727273,0.4883720930232558,0.3953488372093023,0.38636363636363635,0.44038054968287527,0.041977488210038105,50
3.7102428436279298,0.08287469103583386,0.021771955490112304,0.00043155926708112065,friedman_mse,0.25,2,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 2, 'n_estimators': 700, 'random_state': 42}",0.8480565371024735,0.8586572438162544,0.8900709219858156,0.8581560283687943,0.8581560283687943,0.8626193519284266,0.014291291679615339,165,0.48192771084337344,0.5121951219512196,0.5974025974025974,0.47368421052631576,0.4594594594594595,0.5049338200365932,0.04934964623523324,29,0.5128205128205128,0.5526315789473685,0.6764705882352942,0.5454545454545454,0.5666666666666667,0.5708087784248775,0.055708997119660215,202,0.45454545454545453,0.4772727272727273,0.5348837209302325,0.4186046511627907,0.38636363636363635,0.4543340380549683,0.050815438923695125,20
1.0381207942962647,0.052379242397588434,0.023459386825561524,0.008614877415531918,friedman_mse,0.25,4,100,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 4, 'n_estimators': 100, 'random_state': 42}",0.8586572438162544,0.8621908127208481,0.8936170212765957,0.8404255319148937,0.8581560283687943,0.8626093276194773,0.017258179817817455,171,0.4594594594594595,0.4507042253521127,0.5945945945945946,0.3835616438356165,0.4117647058823529,0.4600169258248273,0.07262488962301408,165,0.5666666666666667,0.5925925925925926,0.7096774193548387,0.4666666666666667,0.5833333333333334,0.5837873357228196,0.07737754228803126,171,0.38636363636363635,0.36363636363636365,0.5116279069767442,0.32558139534883723,0.3181818181818182,0.38107822410147996,0.06987307014481133,153
3.1389349937438964,0.1428046273449583,0.02101931571960449,0.000799663088157289,friedman_mse,0.25,4,300,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 4, 'n_estimators': 300, 'random_state': 42}",0.8515901060070671,0.8763250883392226,0.8829787234042553,0.8475177304964538,0.851063829787234,0.8618950956068465,0.014717077215128693,184,0.41666666666666663,0.5070422535211268,0.547945205479452,0.37681159420289856,0.41666666666666663,0.4530264773073621,0.06384363571110922,189,0.5357142857142857,0.6666666666666666,0.6666666666666666,0.5,0.5357142857142857,0.5809523809523809,0.07119007803679073,182,0.3409090909090909,0.4090909090909091,0.46511627906976744,0.3023255813953488,0.3409090909090909,0.37167019027484144,0.05802352446518457,186
4.912337303161621,0.033911307053052044,0.022470426559448243,0.00046273690042542915,friedman_mse,0.25,4,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 4, 'n_estimators': 500, 'random_state': 42}",0.8621908127208481,0.8798586572438163,0.8829787234042553,0.8581560283687943,0.8652482269503546,0.8696864897376138,0.009889300860112582,43,0.4800000000000001,0.5405405405405405,0.5599999999999999,0.4444444444444444,0.4411764705882353,0.4932322911146441,0.04891043523641501,47,0.5806451612903226,0.6666666666666666,0.65625,0.5517241379310345,0.625,0.6160571931776048,0.04393064607016215,73,0.4090909090909091,0.45454545454545453,0.4883720930232558,0.37209302325581395,0.3409090909090909,0.4130021141649049,0.05346538710116092,70
6.855810499191284,0.044232870296248616,0.024870967864990233,0.00038472434092400503,friedman_mse,0.25,4,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 4, 'n_estimators': 700, 'random_state': 42}",0.8621908127208481,0.8904593639575972,0.8865248226950354,0.8617021276595744,0.8687943262411347,0.873934290654838,0.012211092206839984,3,0.4800000000000001,0.5974025974025974,0.5789473684210527,0.46575342465753417,0.463768115942029,0.5171743012846426,0.05853331903007199,13,0.5806451612903226,0.696969696969697,0.6666666666666666,0.5666666666666667,0.64,0.6301896383186706,0.049751816365570675,20,0.4090909090909091,0.5227272727272727,0.5116279069767442,0.3953488372093023,0.36363636363636365,0.44048625792811846,0.06442620534373247,45
1.604552698135376,0.044883540752918026,0.019536828994750975,0.00020850222604600692,friedman_mse,0.25,6,100,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 6, 'n_estimators': 100, 'random_state': 42}",0.8409893992932862,0.8833922261484098,0.8723404255319149,0.851063829787234,0.8404255319148937,0.8576422825351477,0.017298011830168342,216,0.3661971830985915,0.5217391304347826,0.48571428571428577,0.34375,0.34782608695652173,0.4130453372408363,0.07529310814228624,257,0.48148148148148145,0.72,0.6296296296296297,0.5238095238095238,0.48,0.5669841269841269,0.09389281494442873,209,0.29545454545454547,0.4090909090909091,0.3953488372093023,0.2558139534883721,0.2727272727272727,0.3256871035940804,0.06389046918661194,260
4.520264673233032,0.13024838435159308,0.022818517684936524,0.0010558557764375868,friedman_mse,0.25,6,300,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 6, 'n_estimators': 300, 'random_state': 42}",0.8480565371024735,0.8798586572438163,0.8829787234042553,0.851063829787234,0.8581560283687943,0.8640227551813148,0.014610796528632411,150,0.410958904109589,0.5277777777777777,0.5217391304347826,0.34375,0.4117647058823529,0.4431981036409004,0.07104894646055732,219,0.5172413793103449,0.6785714285714286,0.6923076923076923,0.5238095238095238,0.5833333333333334,0.5990526714664647,0.0743255649538407,135,0.3409090909090909,0.4318181818181818,0.4186046511627907,0.2558139534883721,0.3181818181818182,0.35306553911205074,0.06529912413925362,229
6.58762788772583,0.6244450566221765,0.028697729110717773,0.008928896625602582,friedman_mse,0.25,6,500,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 6, 'n_estimators': 500, 'random_state': 42}",0.8551236749116607,0.8869257950530035,0.8936170212765957,0.8546099290780141,0.851063829787234,0.8682680500213016,0.01814379151090773,74,0.4383561643835616,0.5555555555555556,0.5833333333333334,0.36923076923076914,0.38235294117647056,0.46576575273593807,0.0882182865444076,149,0.5517241379310345,0.7142857142857143,0.7241379310344828,0.5454545454545454,0.5416666666666666,0.6154537990744886,0.08483618818640357,77,0.36363636363636365,0.45454545454545453,0.4883720930232558,0.27906976744186046,0.29545454545454547,0.37621564482029596,0.08346561320996551,177
8.120801067352295,0.9678580929294688,0.02605891227722168,0.001320533226456182,friedman_mse,0.25,6,700,42,"{'criterion': 'friedman_mse', 'learning_rate': 0.25, 'max_depth': 6, 'n_estimators': 700, 'random_state': 42}",0.8586572438162544,0.8869257950530035,0.8900709219858156,0.8546099290780141,0.8475177304964538,0.8675563240859082,0.017495322406455675,90,0.4444444444444444,0.5555555555555556,0.5753424657534246,0.36923076923076914,0.3768115942028986,0.4642769658374185,0.08688455080378979,151,0.5714285714285714,0.7142857142857143,0.7,0.5454545454545454,0.52,0.6102337662337661,0.08090625164391382,97,0.36363636363636365,0.45454545454545453,0.4883720930232558,0.27906976744186046,0.29545454545454547,0.37621564482029596,0.08346561320996551,177
