mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
1.0585493564605712,0.18703892046891946,0.07113838195800781,0.012123797331364983,True,10,4,2,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8794326241134752,0.8617021276595744,0.8687943262411347,0.869688995814851,0.007208179557986434,39,0.2352941176470588,0.36363636363636365,0.45161290322580644,0.2909090909090909,0.3272727272727273,0.3337450405382094,0.07260264167212468,212,0.8571428571428571,0.9090909090909091,0.7368421052631579,0.6666666666666666,0.8181818181818182,0.7975848712690817,0.0862951265049886,25,0.13636363636363635,0.22727272727272727,0.32558139534883723,0.18604651162790697,0.20454545454545456,0.21596194503171245,0.06245881496844285,209
1.6621641159057616,0.2205076234528819,0.10548634529113769,0.035336627388826265,True,10,4,2,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8829787234042553,0.8652482269503546,0.8687943262411347,0.8711074355311631,0.007580743218362471,18,0.2352941176470588,0.36363636363636365,0.4761904761904763,0.2962962962962963,0.3272727272727273,0.33973799620858447,0.08017667896440833,194,0.8571428571428571,0.9090909090909091,0.75,0.7272727272727273,0.8181818181818182,0.8123376623376624,0.06711911459440284,10,0.13636363636363635,0.22727272727272727,0.3488372093023256,0.18604651162790697,0.20454545454545456,0.22061310782241014,0.07076265007324095,193
2.1042216300964354,0.3240687043959792,0.11081066131591796,0.001415931000575319,True,10,4,2,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.875886524822695,0.8652482269503546,0.8687943262411347,0.869688995814851,0.004105460900781481,39,0.26923076923076916,0.33333333333333337,0.44444444444444453,0.2962962962962963,0.3272727272727273,0.33411551411551416,0.059766598968476845,209,0.875,0.9,0.7,0.7272727272727273,0.8181818181818182,0.8040909090909091,0.07894448305587086,18,0.1590909090909091,0.20454545454545456,0.32558139534883723,0.18604651162790697,0.20454545454545456,0.21596194503171245,0.05728236077989784,209
2.79238018989563,0.3791853522073102,0.17223777770996093,0.06373212717173064,True,10,4,2,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 42}",0.8692579505300353,0.8763250883392226,0.875886524822695,0.8687943262411347,0.8687943262411347,0.8718116432348445,0.0035129929341486967,14,0.3018867924528302,0.36363636363636365,0.44444444444444453,0.32727272727272727,0.3272727272727273,0.3529026110158186,0.04982271838792793,129,0.8888888888888888,0.9090909090909091,0.7,0.75,0.8181818181818182,0.8132323232323232,0.07969588149453585,7,0.18181818181818182,0.22727272727272727,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.22970401691331924,0.050081170787759165,163
0.9521953582763671,0.07939040245847821,0.06603198051452637,0.010716540300775405,True,10,4,5,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8794326241134752,0.8617021276595744,0.8687943262411347,0.869688995814851,0.007208179557986434,39,0.2352941176470588,0.36363636363636365,0.45161290322580644,0.2909090909090909,0.3272727272727273,0.3337450405382094,0.07260264167212468,212,0.8571428571428571,0.9090909090909091,0.7368421052631579,0.6666666666666666,0.8181818181818182,0.7975848712690817,0.0862951265049886,25,0.13636363636363635,0.22727272727272727,0.32558139534883723,0.18604651162790697,0.20454545454545456,0.21596194503171245,0.06245881496844285,209
1.4389891147613525,0.14237157158420002,0.09819364547729492,0.022017998012735605,True,10,4,5,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8829787234042553,0.8652482269503546,0.8687943262411347,0.8711074355311631,0.007580743218362471,18,0.2352941176470588,0.36363636363636365,0.4761904761904763,0.2962962962962963,0.3272727272727273,0.33973799620858447,0.08017667896440833,194,0.8571428571428571,0.9090909090909091,0.75,0.7272727272727273,0.8181818181818182,0.8123376623376624,0.06711911459440284,10,0.13636363636363635,0.22727272727272727,0.3488372093023256,0.18604651162790697,0.20454545454545456,0.22061310782241014,0.07076265007324095,193
2.099061155319214,0.23366808820273036,0.11210365295410156,0.0030697788869687654,True,10,4,5,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.875886524822695,0.8652482269503546,0.8687943262411347,0.869688995814851,0.004105460900781481,39,0.26923076923076916,0.33333333333333337,0.44444444444444453,0.2962962962962963,0.3272727272727273,0.33411551411551416,0.059766598968476845,209,0.875,0.9,0.7,0.7272727272727273,0.8181818181818182,0.8040909090909091,0.07894448305587086,18,0.1590909090909091,0.20454545454545456,0.32558139534883723,0.18604651162790697,0.20454545454545456,0.21596194503171245,0.05728236077989784,209
2.6517234325408934,0.2788893463037008,0.16540870666503907,0.051031474009795644,True,10,4,5,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 42}",0.8692579505300353,0.8763250883392226,0.875886524822695,0.8687943262411347,0.8687943262411347,0.8718116432348445,0.0035129929341486967,14,0.3018867924528302,0.36363636363636365,0.44444444444444453,0.32727272727272727,0.3272727272727273,0.3529026110158186,0.04982271838792793,129,0.8888888888888888,0.9090909090909091,0.7,0.75,0.8181818181818182,0.8132323232323232,0.07969588149453585,7,0.18181818181818182,0.22727272727272727,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.22970401691331924,0.050081170787759165,163
1.045264434814453,0.12618213233602898,0.07546033859252929,0.015124755475999924,True,10,4,8,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 150, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8794326241134752,0.8617021276595744,0.8687943262411347,0.869688995814851,0.007208179557986434,39,0.2352941176470588,0.36363636363636365,0.45161290322580644,0.2909090909090909,0.3272727272727273,0.3337450405382094,0.07260264167212468,212,0.8571428571428571,0.9090909090909091,0.7368421052631579,0.6666666666666666,0.8181818181818182,0.7975848712690817,0.0862951265049886,25,0.13636363636363635,0.22727272727272727,0.32558139534883723,0.18604651162790697,0.20454545454545456,0.21596194503171245,0.06245881496844285,209
1.4666082859039307,0.17965854752164417,0.09245223999023437,0.007393392926610568,True,10,4,8,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8829787234042553,0.8652482269503546,0.8687943262411347,0.8711074355311631,0.007580743218362471,18,0.2352941176470588,0.36363636363636365,0.4761904761904763,0.2962962962962963,0.3272727272727273,0.33973799620858447,0.08017667896440833,194,0.8571428571428571,0.9090909090909091,0.75,0.7272727272727273,0.8181818181818182,0.8123376623376624,0.06711911459440284,10,0.13636363636363635,0.22727272727272727,0.3488372093023256,0.18604651162790697,0.20454545454545456,0.22061310782241014,0.07076265007324095,193
