mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.0030032634735107423,2.2883514086920522e-05,0.0,0.0,True,8,2,1,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 150, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0029691219329833984,4.980965269924448e-05,0.0,0.0,True,8,2,1,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 250, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0030551910400390624,5.5077189434273635e-05,0.0,0.0,True,8,2,1,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 350, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0029970645904541016,5.586826500527782e-05,0.0,0.0,True,8,2,1,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 450, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.7412595272064209,0.07241146310411417,0.08538670539855957,0.0016106995783901508,True,8,2,5,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8586572438162544,0.8763250883392226,0.875886524822695,0.8652482269503546,0.8723404255319149,0.8696915018920883,0.006795544396204374,23,0.8505135032331685,0.893495625713199,0.909020142064805,0.8242677824267782,0.8685064935064936,0.8691607093888889,0.03014791439823715,72
1.1466464519500732,0.025844104151308764,0.1348550796508789,0.008221910257117854,True,8,2,5,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8798586572438163,0.8687943262411347,0.8652482269503546,0.8723404255319149,0.8696864897376138,0.006118752702755745,33,0.8491821985545835,0.893305439330544,0.9092147513865914,0.8266030942882164,0.8623949579831933,0.8681400883086259,0.029793129468583496,90
1.5963158130645752,0.03133660797448657,0.17755775451660155,0.001844374188932635,True,8,2,5,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 42}",0.8621908127208481,0.8798586572438163,0.8723404255319149,0.8652482269503546,0.8723404255319149,0.8703957095957697,0.00617945189555211,20,0.8486116394066184,0.893875998478509,0.9093120560474848,0.8246570010703512,0.8637318563789153,0.8680377102763757,0.030492580390942096,93
2.0589859008789064,0.012817254858251076,0.23680081367492675,0.017294960324575573,True,8,2,5,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 42}",0.8621908127208481,0.8833922261484098,0.8687943262411347,0.8652482269503546,0.8723404255319149,0.8703932035185324,0.007335839013155628,22,0.850228223659186,0.8930201597565615,0.9097012746910578,0.8233920404787389,0.8678380443086325,0.8688359485788352,0.030552390975421145,77
0.6975549221038818,0.022874381986761814,0.08533530235290528,0.0013536130234249478,True,8,2,8,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 150, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.8723404255319149,0.8687943262411347,0.8687943262411347,0.8703957095957697,0.0036301408969620125,20,0.8503233168505134,0.8882655001901864,0.9020142064804905,0.8171645421815705,0.8618220015278838,0.8639179134461289,0.029729501008888597,140
1.1302648544311524,0.01032180725995077,0.1364912986755371,0.006382335423545829,True,8,2,8,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8586572438162544,0.8692579505300353,0.875886524822695,0.8687943262411347,0.8687943262411347,0.8682780743302508,0.005512569058304947,56,0.8529859262076835,0.886078356789654,0.9058090882553274,0.8220297752262333,0.8566653934300994,0.8647137079817995,0.028877371232350454,139
1.5797836303710937,0.01097293760776607,0.18378233909606934,0.011427805076900005,True,8,2,8,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.8794326241134752,0.8687943262411347,0.8687943262411347,0.8711074355311631,0.004729125121036788,12,0.853841764929631,0.8859832635983265,0.9077551814731926,0.8174564561642502,0.8621084797555386,0.8654290291841878,0.03053076554398746,138
2.0368550777435304,0.03270487593404105,0.2322741985321045,0.012362119064046767,True,8,2,8,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8798586572438163,0.8723404255319149,0.8687943262411347,0.8687943262411347,0.8711024233766885,0.004853498505709821,15,0.850418410041841,0.8850323316850514,0.9087282280821252,0.8198890726865817,0.8667876241405654,0.866171133327233,0.030190755560084333,135
0.0031672954559326173,5.238585191456823e-05,0.0,0.0,True,8,4,1,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 150, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.003149271011352539,3.9737733183785185e-05,0.0,0.0,True,8,4,1,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 250, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.003301525115966797,7.913839212606664e-05,0.0,0.0,True,8,4,1,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 350, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0033445835113525392,9.203703262048722e-05,0.0,0.0,True,8,4,1,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 450, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.7015561103820801,0.020079823288009488,0.08522796630859375,0.0009090729656061285,True,8,4,5,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8692579505300353,0.8692579505300353,0.875886524822695,0.8617021276595744,0.8723404255319149,0.869688995814851,0.004681903637463984,27,0.8558387219475085,0.894446557626474,0.9028899484285298,0.8164834095553177,0.8638273491214667,0.8666971973358593,0.03074901373376609,127
1.2335796356201172,0.10150093837217351,0.13266053199768066,0.0018859703310095922,True,8,4,5,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.875886524822695,0.8687943262411347,0.8723404255319149,0.8718141493120818,0.004084467694147084,8,0.852700646633701,0.891593761886649,0.9051279556290747,0.8190133307385424,0.864877769289534,0.8666626928355002,0.030231510184789003,129
1.6020408630371095,0.07856365248029651,0.1915916919708252,0.01575794689278662,True,8,4,5,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.875886524822695,0.8617021276595744,0.8687943262411347,0.8696864897376138,0.005705360998915726,33,0.8535564853556485,0.8895968048687715,0.9034737763938893,0.8205702053128344,0.8663101604278075,0.8667014864717902,0.028904796150108894,125
2.082541513442993,0.07327688498122144,0.2267472267150879,0.005542634167585293,True,8,4,5,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8798586572438163,0.8687943262411347,0.8652482269503546,0.8687943262411347,0.8696839836603765,0.005300214128548672,37,0.852320273868391,0.8886458729554964,0.9057117835944342,0.8229055171742726,0.8701298701298701,0.8679426635444928,0.02874827575446734,95
0.6866076946258545,0.009469937097504042,0.09239063262939454,0.010985902097301312,True,8,4,8,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 150, 'random_state': 42}",0.8692579505300353,0.8692579505300353,0.875886524822695,0.8617021276595744,0.8723404255319149,0.869688995814851,0.004681903637463984,27,0.8558387219475085,0.894446557626474,0.9028899484285298,0.8164834095553177,0.8638273491214667,0.8666971973358593,0.03074901373376609,127
1.2299142837524415,0.07768098464672257,0.13433761596679689,0.0027919160896140273,True,8,4,8,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.875886524822695,0.8687943262411347,0.8723404255319149,0.8718141493120818,0.004084467694147084,8,0.852700646633701,0.891593761886649,0.9051279556290747,0.8190133307385424,0.864877769289534,0.8666626928355002,0.030231510184789003,129
1.634291410446167,0.053003262014741016,0.18553380966186522,0.010639125361127542,True,8,4,8,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.875886524822695,0.8617021276595744,0.8687943262411347,0.8696864897376138,0.005705360998915726,33,0.8535564853556485,0.8895968048687715,0.9034737763938893,0.8205702053128344,0.8663101604278075,0.8667014864717902,0.028904796150108894,125
2.0552457332611085,0.07297988495901837,0.23714699745178222,0.02239176033254122,True,8,4,8,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8798586572438163,0.8687943262411347,0.8652482269503546,0.8687943262411347,0.8696839836603765,0.005300214128548672,37,0.852320273868391,0.8886458729554964,0.9057117835944342,0.8229055171742726,0.8701298701298701,0.8679426635444928,0.02874827575446734,95
0.003195953369140625,0.00023264290238504248,0.0,0.0,True,10,1,1,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 150, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0032393932342529297,0.00015354822867013173,0.0,0.0,True,10,1,1,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 250, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0035213947296142576,0.00023599134881143488,0.0,0.0,True,10,1,1,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 350, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0033770084381103517,1.5158172514600952e-05,0.0,0.0,True,10,1,1,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 450, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.7281460285186767,0.009902237589697375,0.09014883041381835,0.003856579422366903,True,10,1,5,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8551236749116607,0.872791519434629,0.8829787234042553,0.851063829787234,0.8723404255319149,0.8668596346139388,0.011935590059142069,80,0.8505135032331685,0.8817040699885889,0.9104797119782038,0.8364308650384353,0.8782467532467532,0.87147498069703,0.025843118284283633,24
1.1997503280639648,0.006554268582884782,0.13570647239685057,0.0041499790186304555,True,10,1,5,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.872791519434629,0.8794326241134752,0.8475177304964538,0.8723404255319149,0.8668546224594642,0.011128462775414035,94,0.855363255990871,0.8854127044503615,0.9090201420648049,0.8326359832635983,0.8693659281894576,0.8703596027918186,0.02596221270739506,43
1.6873906612396241,0.0126953470839003,0.17834100723266602,0.0008380497719023681,True,10,1,5,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 42}",0.8551236749116607,0.8763250883392226,0.8794326241134752,0.8475177304964538,0.8723404255319149,0.8661479086785455,0.012546100463932452,105,0.8524153670597185,0.8835108406238115,0.912815023839642,0.8314683273328792,0.8708938120702826,0.8702206741852667,0.0276048314954411,46
2.175637197494507,0.018253394320589873,0.23281936645507811,0.006421810069948263,True,10,1,5,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8794326241134752,0.8475177304964538,0.8687943262411347,0.8668521163822268,0.011378266836505715,95,0.8529859262076835,0.8842715861544314,0.9133015471441083,0.8308844993675197,0.8728991596638656,0.8708685437075218,0.027938634680577893,33
0.7259175300598144,0.006178672178483716,0.08673648834228516,0.001836589965158391,True,10,1,8,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 150, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.8794326241134752,0.8581560283687943,0.8687943262411347,0.8689797759566951,0.007093333752556951,48,0.8537466717383034,0.8852225180677065,0.9087282280821252,0.8238785637832052,0.8630634071810542,0.866927877770479,0.02871893072506479,123
1.240878200531006,0.03995228749018245,0.14145941734313966,0.001959640308414335,True,10,1,8,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8794326241134752,0.8581560283687943,0.8687943262411347,0.8689797759566951,0.00808076201662795,48,0.8495625713198935,0.891783948269304,0.9123285005351757,0.8244623917485647,0.8622039724980901,0.8680682768742056,0.03098297884228885,92
1.774563694000244,0.033055762010966536,0.20093040466308593,0.015330026601930218,True,10,1,8,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.8794326241134752,0.8617021276595744,0.8652482269503546,0.8689797759566951,0.006344724389688385,48,0.8522251806770635,0.8884556865728414,0.913982679770361,0.8247543057312445,0.8698433919022155,0.869852248930745,0.030456923392508852,58
2.2841315269470215,0.03895975017281386,0.2501945972442627,0.014716777518142805,True,10,1,8,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.8794326241134752,0.8581560283687943,0.8652482269503546,0.8689772698794578,0.007808856244915291,52,0.851749714720426,0.8880753138075315,0.9136907657876813,0.8236839544614186,0.8680290297937356,0.8690457557141587,0.030702380312416212,75
0.0033382415771484376,5.0584894100151794e-05,0.0,0.0,True,10,2,1,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 150, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.003375387191772461,3.3858661766788104e-05,0.0,0.0,True,10,2,1,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 250, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0034000396728515623,0.00011262378874665135,0.0,0.0,True,10,2,1,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 350, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.003286123275756836,3.7689747111536744e-05,0.0,0.0,True,10,2,1,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 1, 'n_estimators': 450, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.7862380504608154,0.06455709209194395,0.09646668434143066,0.011673640373143501,True,10,2,5,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.875886524822695,0.8581560283687943,0.8687943262411347,0.868270556098539,0.00612377497788893,61,0.851939901103081,0.8817991631799162,0.9083390094385521,0.8364308650384353,0.865737203972498,0.8688492285464966,0.02479396679029399,76
1.3498195171356202,0.04194913076556056,0.1455329418182373,0.0039195679126010925,True,10,2,5,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.8794326241134752,0.8617021276595744,0.8652482269503546,0.8696864897376138,0.006902240820489714,33,0.8543172308862684,0.8861734499809814,0.9061010022380073,0.8336090298725308,0.8665966386554622,0.8693594703266501,0.025078461985927936,66
1.7706981658935548,0.035623276366846715,0.19450526237487792,0.006052912202370004,True,10,2,5,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.8692579505300353,0.8794326241134752,0.8617021276595744,0.8687943262411347,0.8689822820339324,0.005881080391652206,45,0.852890833016356,0.8854127044503615,0.9110635399435634,0.8297168434368006,0.8689839572192514,0.8696135756132666,0.027711036763857326,63
2.2865058898925783,0.06078138197242837,0.24754724502563477,0.011944142406555325,True,10,2,5,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8692579505300353,0.8794326241134752,0.8652482269503546,0.8652482269503546,0.8689822820339324,0.005436651405143363,45,0.8545074172689235,0.886839102320274,0.9124258051960689,0.8285491875060815,0.8698433919022155,0.8704329808387126,0.028428089818471818,40
0.780361557006836,0.007182594351041631,0.09263291358947753,0.002259230586409331,True,10,2,8,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 150, 'random_state': 42}",0.8586572438162544,0.8692579505300353,0.8794326241134752,0.8687943262411347,0.8687943262411347,0.8689872941884069,0.006572101430248139,44,0.858406238113351,0.8896918980600989,0.9055171742726477,0.8224189938698063,0.8704163483575249,0.8692901305346858,0.028443845553070623,67
1.2934676170349122,0.04561946393942707,0.14419960975646973,0.003186072520978056,True,10,2,8,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8586572438162544,0.8692579505300353,0.8829787234042553,0.8687943262411347,0.8723404255319149,0.8704057339047189,0.007794410270700429,16,0.856314187904146,0.890072270825409,0.9065875255424735,0.8233920404787389,0.8646867838044309,0.8682105617110396,0.02868228109568385,89
1.9006977558135987,0.10032958163349359,0.19304404258728028,0.0037629727698315274,True,10,2,8,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8829787234042553,0.8687943262411347,0.8723404255319149,0.8725258752474752,0.006992401900895295,7,0.8567896538607835,0.8903575503993915,0.9073659628296196,0.8259219616619635,0.868601986249045,0.8698074230001606,0.028034980856919176,60
2.3455113887786867,0.13653072765748522,0.24894609451293945,0.006611674974379742,True,10,2,8,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8586572438162544,0.8763250883392226,0.875886524822695,0.8652482269503546,0.8723404255319149,0.8696915018920883,0.006795544396204374,23,0.8569798402434385,0.8916888550779765,0.9099931886737374,0.8224189938698063,0.8697478991596639,0.8701657554049245,0.030010879560242548,49
0.0033296585083007813,4.699316682024498e-05,0.0,0.0,True,10,4,1,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 150, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.003295612335205078,2.915905034289422e-05,0.0,0.0,True,10,4,1,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 250, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.0032938003540039064,2.935102172780933e-05,0.0,0.0,True,10,4,1,350,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 350, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.003505897521972656,0.00010977754542353547,0.0,0.0,True,10,4,1,450,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 450, 'random_state': 42}",,,,,,,,145,,,,,,,,145
0.8198683738708497,0.0704516713088739,0.09246492385864258,0.0021857455801708053,True,10,4,5,150,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8794326241134752,0.8617021276595744,0.8687943262411347,0.869688995814851,0.007208179557986434,27,0.8569798402434385,0.891593761886649,0.9085336187603386,0.8233920404787389,0.8697478991596639,0.8700494321057658,0.02930190476803376,50
1.2629475116729736,0.031706261708036206,0.1424966812133789,0.003324735258142245,True,10,4,5,250,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8763250883392226,0.8829787234042553,0.8652482269503546,0.8687943262411347,0.8711074355311631,0.007580743218362471,12,0.8577405857740585,0.8939710916698365,0.9086309234212319,0.8189160260776491,0.8705118411000764,0.8699540936085706,0.031071139513739368,55
