mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.005680704116821289,5.231918490361795e-05,0.01051325798034668,0.00020935341974556446,gini,2,sqrt,4,2,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.006495857238769531,0.0007496289097692458,0.01297140121459961,0.0026645646448548144,gini,2,sqrt,4,4,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.005637264251708985,8.369797553161855e-05,0.010302019119262696,8.320656750452776e-05,gini,2,sqrt,4,8,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.006713199615478516,0.0010311950931320404,0.012404489517211913,0.0019149666430602276,gini,2,sqrt,4,16,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 16, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.006099843978881836,0.0006688835272026398,0.01077408790588379,0.0009313385259406665,gini,2,sqrt,4,32,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 32, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.005645895004272461,7.235547841641633e-05,0.010379648208618164,8.811037214418459e-05,gini,2,sqrt,8,2,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.006256771087646484,0.00045132939044971595,0.012613391876220703,0.0018884416865590581,gini,2,sqrt,8,4,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 4, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.005688762664794922,0.00012100672803576537,0.010339069366455077,7.900738458519367e-05,gini,2,sqrt,8,8,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 8, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.006321096420288086,0.001161479873603977,0.01212921142578125,0.0023064593458452976,gini,2,sqrt,8,16,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 16, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.005814218521118164,0.00043283240883766177,0.010420751571655274,0.0002047704100096075,gini,2,sqrt,8,32,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 32, 'random_state': 42}",0.8303886925795053,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8335714106708767,0.0058686796433872245,1513,0.25000000000000006,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1637262169508278,0.11153875639595474,1531,0.4,0.38461538461538464,0.0,0.39285714285714285,0.5,0.3354945054945055,0.17290628252999016,1641,0.18181818181818182,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.11934460887949258,0.09193725092583561,1531
0.005732011795043945,7.213419418436489e-05,0.010845327377319336,0.0007280821962309516,gini,2,sqrt,16,2,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 2, 'random_state': 42}",0.8515901060070671,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8378116933563892,0.008908992139266445,1321,0.16,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1457262169508278,0.10310692502730325,1623,0.6666666666666666,0.38461538461538464,0.0,0.39285714285714285,0.5,0.38882783882783883,0.2194423532427244,1599,0.09090909090909091,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.10116279069767442,0.08661989303103088,1591
0.0066378116607666016,0.0008616318672708286,0.011917591094970703,0.0014352487405466972,gini,2,sqrt,16,4,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 4, 'random_state': 42}",0.8515901060070671,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8378116933563892,0.008908992139266445,1321,0.16,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1457262169508278,0.10310692502730325,1623,0.6666666666666666,0.38461538461538464,0.0,0.39285714285714285,0.5,0.38882783882783883,0.2194423532427244,1599,0.09090909090909091,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.10116279069767442,0.08661989303103088,1591
0.0056396484375,8.316327120699073e-05,0.010469436645507812,0.00032019595645378787,gini,2,sqrt,16,8,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 8, 'random_state': 42}",0.8515901060070671,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8378116933563892,0.008908992139266445,1321,0.16,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1457262169508278,0.10310692502730325,1623,0.6666666666666666,0.38461538461538464,0.0,0.39285714285714285,0.5,0.38882783882783883,0.2194423532427244,1599,0.09090909090909091,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.10116279069767442,0.08661989303103088,1591
0.006435918807983399,0.0006188197719992078,0.012432050704956055,0.0019021275132213372,gini,2,sqrt,16,16,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 16, 'random_state': 42}",0.8515901060070671,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8378116933563892,0.008908992139266445,1321,0.16,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1457262169508278,0.10310692502730325,1623,0.6666666666666666,0.38461538461538464,0.0,0.39285714285714285,0.5,0.38882783882783883,0.2194423532427244,1599,0.09090909090909091,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.10116279069767442,0.08661989303103088,1591
0.006357002258300781,0.0007278064033433253,0.010854578018188477,0.0004409561411167897,gini,2,sqrt,16,32,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 32, 'random_state': 42}",0.8515901060070671,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8439716312056738,0.8378116933563892,0.008908992139266445,1321,0.16,0.17543859649122806,0.0,0.3098591549295775,0.08333333333333334,0.1457262169508278,0.10310692502730325,1623,0.6666666666666666,0.38461538461538464,0.0,0.39285714285714285,0.5,0.38882783882783883,0.2194423532427244,1599,0.09090909090909091,0.11363636363636363,0.0,0.2558139534883721,0.045454545454545456,0.10116279069767442,0.08661989303103088,1591
0.0062462806701660155,0.0008970369106758484,0.011928606033325195,0.002104781364165372,gini,2,sqrt,32,2,42,"{'criterion': 'gini', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 2, 'random_state': 42}",0.8480565371024735,0.833922261484099,0.8333333333333334,0.8262411347517731,0.8475177304964538,0.8378141994336264,0.008581668417645018,1291,0.18867924528301888,0.17543859649122806,0.0,0.3098591549295775,0.2711864406779661,0.1890326874763581,0.10702014349454508,1511,0.5555555555555556,0.38461538461538464,0.0,0.39285714285714285,0.5333333333333333,0.3732722832722833,0.19934450643711543,1627,0.11363636363636363,0.11363636363636363,0.0,0.2558139534883721,0.18181818181818182,0.13298097251585625,0.08474123088992465,1511
