mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_state,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
1.9584747791290282,0.21899536018065602,0.1538853168487549,0.06580605922774556,42,450,10,2,2,True,"{'random_state': 42, 'n_estimators': 450, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 2, 'bootstrap': True}",0.8480565371024735,0.8445229681978799,0.8546099290780141,0.8546099290780141,0.8439716312056738,0.8491541989324111,0.004669949693409377,130,0.044444444444444446,0.0,0.08888888888888888,0.1276595744680851,0.0,0.05219858156028369,0.05010000115513205,129,1.0,0.0,1.0,0.75,0.0,0.55,0.45825756949558405,130,0.022727272727272728,0.0,0.046511627906976744,0.06976744186046512,0.0,0.027801268498942922,0.02713965272135476,129
0.35935630798339846,0.10328172601083954,0.04124174118041992,0.009285212671302124,42,50,2,4,,True,"{'random_state': 42, 'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.8657243816254417,0.8692579505300353,0.8794326241134752,0.8652482269503546,0.8652482269503546,0.8689822820339324,0.005436651405143363,27,0.2962962962962963,0.3272727272727273,0.45161290322580644,0.32142857142857145,0.3214285714285714,0.3436078139303946,0.05505297751543388,68,0.8,0.8181818181818182,0.7368421052631579,0.6923076923076923,0.75,0.7594663231505336,0.04517131063273812,68,0.18181818181818182,0.20454545454545456,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.2251585623678647,0.05111624916470462,67
3.715439462661743,0.849571261697686,0.22185640335083007,0.07467986296270734,42,550,10,2,,True,"{'random_state': 42, 'n_estimators': 550, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.8657243816254417,0.8763250883392226,0.8794326241134752,0.8652482269503546,0.8652482269503546,0.8703957095957697,0.006190925883253572,13,0.2962962962962963,0.36363636363636365,0.46875,0.32142857142857145,0.3214285714285714,0.35430796055796054,0.06117427751121889,49,0.8,0.9090909090909091,0.7142857142857143,0.6923076923076923,0.75,0.7731368631368631,0.07711972218213413,54,0.18181818181818182,0.22727272727272727,0.3488372093023256,0.20930232558139536,0.20454545454545456,0.23435517970401692,0.05904692641275095,50
3.0923068046569826,0.3555929690671484,0.19234776496887207,0.050431156577881886,42,550,10,2,6,False,"{'random_state': 42, 'n_estimators': 550, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 6, 'bootstrap': False}",0.8621908127208481,0.872791519434629,0.875886524822695,0.8617021276595744,0.8687943262411347,0.8682730621757763,0.005636025630710468,38,0.2641509433962264,0.3076923076923077,0.4262295081967213,0.2641509433962264,0.3272727272727273,0.31789928599084183,0.059506721492556154,89,0.7777777777777778,1.0,0.7222222222222222,0.7,0.8181818181818182,0.8036363636363637,0.10659049928249757,30,0.1590909090909091,0.18181818181818182,0.3023255813953488,0.16279069767441862,0.20454545454545456,0.20211416490486261,0.05264504100037849,85
1.0429258346557617,0.11407057571404267,0.09395356178283691,0.03068457057702608,42,250,10,2,4,False,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 4, 'bootstrap': False}",0.8551236749116607,0.872791519434629,0.8794326241134752,0.8581560283687943,0.8617021276595744,0.8654411948976268,0.009201009250355736,95,0.19607843137254902,0.3076923076923077,0.4137931034482758,0.2,0.2352941176470588,0.2705715920320383,0.0820541646102644,109,0.7142857142857143,1.0,0.8,0.7142857142857143,0.8571428571428571,0.8171428571428571,0.10629185850136155,17,0.11363636363636363,0.18181818181818182,0.27906976744186046,0.11627906976744186,0.13636363636363635,0.16543340380549681,0.06184790601977107,107
2.882975673675537,0.3338340721148191,0.17779817581176757,0.04547764152659326,42,450,10,1,,True,"{'random_state': 42, 'n_estimators': 450, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.8657243816254417,0.8763250883392226,0.8829787234042553,0.8617021276595744,0.8652482269503546,0.8703957095957697,0.007967258226772989,13,0.3214285714285714,0.38596491228070173,0.49230769230769234,0.31578947368421056,0.3214285714285714,0.3673838442259495,0.0675825083538142,16,0.75,0.8461538461538461,0.7272727272727273,0.6428571428571429,0.75,0.7432567432567432,0.06482950768747923,78,0.20454545454545456,0.25,0.37209302325581395,0.20930232558139536,0.20454545454545456,0.24809725158562368,0.06430728757791622,23
0.3183890342712402,0.061624445771640814,0.036459827423095705,0.008264737598993023,42,50,10,1,10,True,"{'random_state': 42, 'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.872791519434629,0.8621908127208481,0.8829787234042553,0.8687943262411347,0.8652482269503546,0.8704007217502443,0.007217386710458322,8,0.35714285714285715,0.36065573770491804,0.459016393442623,0.3508771929824562,0.3214285714285714,0.36982415054028517,0.04669314825187381,12,0.8333333333333334,0.6470588235294118,0.7777777777777778,0.7142857142857143,0.75,0.7444911297852475,0.062348547929733746,77,0.22727272727272727,0.25,0.32558139534883723,0.23255813953488372,0.20454545454545456,0.2479915433403806,0.04142279796607937,25
1.0420344352722168,0.19144205032137834,0.08342719078063965,0.012784849719260524,42,250,5,1,4,False,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 4, 'bootstrap': False}",0.8586572438162544,0.8763250883392226,0.8794326241134752,0.8617021276595744,0.8617021276595744,0.8675638423176203,0.008551892275957321,50,0.23076923076923075,0.339622641509434,0.4137931034482758,0.2352941176470588,0.2352941176470588,0.29095464220421163,0.07385977721972269,95,0.75,1.0,0.8,0.75,0.8571428571428571,0.8314285714285713,0.09308762604368519,3,0.13636363636363635,0.20454545454545456,0.27906976744186046,0.13953488372093023,0.13636363636363635,0.1791754756871036,0.05631978170483807,95
1.1461180686950683,0.1774298110452133,0.0891179084777832,0.02127886914570844,42,250,10,1,4,False,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 4, 'bootstrap': False}",0.8586572438162544,0.8692579505300353,0.875886524822695,0.8581560283687943,0.8617021276595744,0.8647319750394707,0.006844469945919608,103,0.23076923076923075,0.2745098039215686,0.38596491228070184,0.2,0.2352941176470588,0.265307612923712,0.06480996567449696,110,0.75,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.8214285714285714,0.10101525445522108,12,0.13636363636363635,0.1590909090909091,0.2558139534883721,0.11627906976744186,0.13636363636363635,0.16078224101479915,0.0494104356115746,110
1.2789573192596435,0.15937416386657127,0.12407102584838867,0.05844067906592946,42,250,5,2,6,False,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 6, 'bootstrap': False}",0.8621908127208481,0.8763250883392226,0.875886524822695,0.8546099290780141,0.8687943262411347,0.8675613362403828,0.008297154337268475,53,0.2909090909090909,0.339622641509434,0.4262295081967213,0.2545454545454546,0.3272727272727273,0.32771588448668565,0.05754225087506713,84,0.7272727272727273,1.0,0.7222222222222222,0.5833333333333334,0.8181818181818182,0.7702020202020202,0.13723998241841448,58,0.18181818181818182,0.20454545454545456,0.3023255813953488,0.16279069767441862,0.20454545454545456,0.21120507399577168,0.04816469494898802,82
4.7243842601776125,0.9179221071745214,0.22181344032287598,0.012594788173385696,42,650,5,1,,False,"{'random_state': 42, 'n_estimators': 650, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.8586572438162544,0.872791519434629,0.8829787234042553,0.8546099290780141,0.8581560283687943,0.8654386888203893,0.010751782255982792,99,0.3548387096774194,0.39999999999999997,0.49230769230769234,0.3278688524590164,0.37499999999999994,0.3900030508888256,0.05637102037517879,3,0.6111111111111112,0.75,0.7272727272727273,0.5555555555555556,0.6,0.6487878787878787,0.07602082209031025,125,0.25,0.2727272727272727,0.37209302325581395,0.23255813953488372,0.2727272727272727,0.2800211416490486,0.0484512908928292,2
0.288677978515625,0.02594617508674944,0.03363280296325684,0.0023331775826672114,42,50,5,4,10,False,"{'random_state': 42, 'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': False}",0.8657243816254417,0.8692579505300353,0.8723404255319149,0.8581560283687943,0.8617021276595744,0.8654361827431523,0.00508529942442856,101,0.3448275862068965,0.3508771929824561,0.4375,0.3548387096774194,0.33898305084745756,0.365405307942846,0.03644706311317294,19,0.7142857142857143,0.7692307692307693,0.6666666666666666,0.5789473684210527,0.6666666666666666,0.6791594370541738,0.06277148645022353,114,0.22727272727272727,0.22727272727272727,0.32558139534883723,0.2558139534883721,0.22727272727272727,0.2526427061310782,0.03810778575678598,17
3.1181679725646974,0.43012640447138334,0.1637498378753662,0.007157267663975444,42,550,2,4,10,True,"{'random_state': 42, 'n_estimators': 550, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.8657243816254417,0.8763250883392226,0.8723404255319149,0.8687943262411347,0.8687943262411347,0.8703957095957697,0.0036301408969620125,13,0.2962962962962963,0.36363636363636365,0.41935483870967744,0.32727272727272727,0.3272727272727273,0.34676659063755844,0.042097304017900614,62,0.8,0.9090909090909091,0.6842105263157895,0.75,0.8181818181818182,0.7922966507177034,0.07462157760851597,38,0.18181818181818182,0.22727272727272727,0.3023255813953488,0.20930232558139536,0.20454545454545456,0.22505285412262155,0.04126468633828617,69
1.0143686294555665,0.01830582500125438,0.09935507774353028,0.020193167175305643,42,250,2,2,4,False,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 4, 'bootstrap': False}",0.8551236749116607,0.8692579505300353,0.8794326241134752,0.8617021276595744,0.8617021276595744,0.8654437009748641,0.008303495046541128,92,0.19607843137254902,0.2745098039215686,0.4137931034482758,0.2352941176470588,0.2352941176470588,0.2709939148073022,0.075584721267743,107,0.7142857142857143,1.0,0.8,0.75,0.8571428571428571,0.8242857142857142,0.10016313224547488,6,0.11363636363636363,0.1590909090909091,0.27906976744186046,0.13953488372093023,0.13636363636363635,0.16553911205073996,0.058569808947122624,105
2.1218987941741942,0.06511576194237903,0.16633305549621583,0.02242604473857443,42,550,10,2,4,False,"{'random_state': 42, 'n_estimators': 550, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 4, 'bootstrap': False}",0.8551236749116607,0.8763250883392226,0.875886524822695,0.8617021276595744,0.8617021276595744,0.8661479086785455,0.008479142623319868,85,0.19607843137254902,0.339622641509434,0.38596491228070184,0.2352941176470588,0.2352941176470588,0.2784508440913605,0.07184912540856007,100,0.7142857142857143,1.0,0.7857142857142857,0.75,0.8571428571428571,0.8214285714285714,0.10101525445522108,12,0.11363636363636363,0.20454545454545456,0.2558139534883721,0.13953488372093023,0.13636363636363635,0.16997885835095136,0.05252391565928248,103
1.8262934684753418,0.08912931195178628,0.1661914825439453,0.007688454649517726,42,550,5,4,2,False,"{'random_state': 42, 'n_estimators': 550, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 2, 'bootstrap': False}",0.8480565371024735,0.8445229681978799,0.851063829787234,0.8546099290780141,0.8439716312056738,0.848444979074255,0.004010209102750315,136,0.044444444444444446,0.0,0.04545454545454545,0.1276595744680851,0.0,0.043511712873415,0.04663055974773339,136,1.0,0.0,1.0,0.75,0.0,0.55,0.45825756949558405,130,0.022727272727272728,0.0,0.023255813953488372,0.06976744186046512,0.0,0.023150105708245244,0.025476345030234753,136
1.165382480621338,0.11906851748062,0.08163418769836425,0.005397330048702421,42,250,2,1,4,False,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 4, 'bootstrap': False}",0.8586572438162544,0.872791519434629,0.8794326241134752,0.8617021276595744,0.8617021276595744,0.8668571285367015,0.007921442568697232,63,0.23076923076923075,0.3076923076923077,0.4137931034482758,0.2352941176470588,0.2352941176470588,0.2845685754407864,0.07068804637393651,96,0.75,1.0,0.8,0.75,0.8571428571428571,0.8314285714285713,0.09308762604368519,3,0.13636363636363635,0.18181818181818182,0.27906976744186046,0.13953488372093023,0.13636363636363635,0.17463002114164905,0.054990237933111655,96
1.5726484298706054,0.19984808693706985,0.08660063743591309,0.0030375023146129573,42,250,5,1,,True,"{'random_state': 42, 'n_estimators': 250, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.8551236749116607,0.8692579505300353,0.8794326241134752,0.851063829787234,0.8687943262411347,0.8647344811167079,0.010317304194450013,102,0.2807017543859649,0.3272727272727273,0.45161290322580644,0.3225806451612903,0.3508771929824561,0.346609044605649,0.057164771437743414,64,0.6153846153846154,0.8181818181818182,0.7368421052631579,0.5263157894736842,0.7692307692307693,0.693191019506809,0.10696853696320405,110,0.18181818181818182,0.20454545454545456,0.32558139534883723,0.23255813953488372,0.22727272727272727,0.23435517970401692,0.04903951216635721,50
1.0065175533294677,0.10167619467359774,0.07690844535827637,0.027843467908405008,42,150,2,2,,False,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.8480565371024735,0.8798586572438163,0.8794326241134752,0.8475177304964538,0.8581560283687943,0.8626043154650027,0.01442175052881707,112,0.2711864406779661,0.41379310344827586,0.46875,0.31746031746031744,0.37499999999999994,0.3692379723173119,0.06959315013123808,14,0.5333333333333333,0.8571428571428571,0.7142857142857143,0.5,0.6,0.6409523809523809,0.1305700045075342,127,0.18181818181818182,0.2727272727272727,0.3488372093023256,0.23255813953488372,0.2727272727272727,0.2617336152219873,0.05489342763953846,8
3.8088830947875976,0.5480829978029653,0.21568050384521484,0.03446687900051036,42,650,2,4,6,True,"{'random_state': 42, 'n_estimators': 650, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 6, 'bootstrap': True}",0.8657243816254417,0.8833922261484098,0.8723404255319149,0.8581560283687943,0.8652482269503546,0.8689722577249832,0.008493385256331042,35,0.2962962962962963,0.4,0.4,0.23076923076923078,0.26923076923076916,0.31925925925925924,0.06913576072549173,86,0.8,1.0,0.7058823529411765,0.6666666666666666,0.875,0.8095098039215685,0.11984050017630403,24,0.18181818181818182,0.25,0.27906976744186046,0.13953488372093023,0.1590909090909091,0.20190274841437633,0.053654614682642585,88
4.074541521072388,0.5159501722063216,0.24220776557922363,0.03480582477641284,42,650,5,2,10,True,"{'random_state': 42, 'n_estimators': 650, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.8657243816254417,0.8692579505300353,0.8829787234042553,0.8652482269503546,0.8687943262411347,0.8704007217502443,0.006488588719089194,8,0.2962962962962963,0.3272727272727273,0.49230769230769234,0.32142857142857145,0.3508771929824561,0.3576364960575487,0.06953792007963971,37,0.8,0.8181818181818182,0.7272727272727273,0.6923076923076923,0.7692307692307693,0.7613986013986015,0.046290114579785546,67,0.18181818181818182,0.20454545454545456,0.37209302325581395,0.20930232558139536,0.22727272727272727,0.23900634249471459,0.06810302410728551,36
0.9359134674072266,0.1672019990027224,0.07507719993591308,0.02067545115436177,42,150,5,2,8,True,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 8, 'bootstrap': True}",0.8586572438162544,0.8763250883392226,0.875886524822695,0.8652482269503546,0.8723404255319149,0.8696915018920883,0.006795544396204374,19,0.23076923076923075,0.36363636363636365,0.44444444444444453,0.32142857142857145,0.33333333333333337,0.3387223887223887,0.068963557853042,71,0.75,0.9090909090909091,0.7,0.6923076923076923,0.9,0.7902797202797204,0.09542121398638069,41,0.13636363636363635,0.22727272727272727,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.22061310782241014,0.06090446393371929,72
0.8009361267089844,0.1311879418257364,0.06793069839477539,0.007438950355669901,42,150,5,2,6,True,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 6, 'bootstrap': True}",0.8692579505300353,0.8763250883392226,0.875886524822695,0.8652482269503546,0.8687943262411347,0.8711024233766885,0.004316592735569478,6,0.3018867924528302,0.339622641509434,0.4067796610169491,0.2962962962962963,0.3018867924528302,0.32929443674566794,0.04171778277544224,82,0.8888888888888888,1.0,0.75,0.7272727272727273,0.8888888888888888,0.851010101010101,0.10057989193556138,1,0.18181818181818182,0.20454545454545456,0.27906976744186046,0.18604651162790697,0.18181818181818182,0.2066596194503171,0.037166634194564896,84
0.7930561065673828,0.09444261618481507,0.0664334774017334,0.006300874893261854,42,150,10,4,4,True,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 4, 'bootstrap': True}",0.8621908127208481,0.8621908127208481,0.8652482269503546,0.8581560283687943,0.8617021276595744,0.861897601684084,0.0022554917897025166,113,0.2352941176470588,0.2352941176470588,0.32142857142857145,0.2,0.20408163265306123,0.23921968787515008,0.043730967471909674,114,0.8571428571428571,0.8571428571428571,0.6923076923076923,0.7142857142857143,1.0,0.8241758241758241,0.11185064307691843,11,0.13636363636363635,0.13636363636363635,0.20930232558139536,0.11627906976744186,0.11363636363636363,0.1423890063424947,0.034809325500132875,115
3.192776155471802,0.3048716917076338,0.16891908645629883,0.011810410562266066,42,550,5,4,10,True,"{'random_state': 42, 'n_estimators': 550, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.8657243816254417,0.8763250883392226,0.8723404255319149,0.8687943262411347,0.8687943262411347,0.8703957095957697,0.0036301408969620125,13,0.2962962962962963,0.36363636363636365,0.41935483870967744,0.32727272727272727,0.3272727272727273,0.34676659063755844,0.042097304017900614,62,0.8,0.9090909090909091,0.6842105263157895,0.75,0.8181818181818182,0.7922966507177034,0.07462157760851597,38,0.18181818181818182,0.22727272727272727,0.3023255813953488,0.20930232558139536,0.20454545454545456,0.22505285412262155,0.04126468633828617,69
3.6682700634002687,0.44425511430736403,0.2147068500518799,0.0324077763186108,42,650,10,4,10,True,"{'random_state': 42, 'n_estimators': 650, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.8657243816254417,0.8798586572438163,0.8723404255319149,0.8652482269503546,0.8687943262411347,0.8703932035185324,0.005370504223991853,18,0.2962962962962963,0.3928571428571429,0.41935483870967744,0.32142857142857145,0.3272727272727273,0.35144191531288305,0.046590505460238504,54,0.8,0.9166666666666666,0.6842105263157895,0.6923076923076923,0.8181818181818182,0.7822733406943934,0.08645849030024026,48,0.18181818181818182,0.25,0.3023255813953488,0.20930232558139536,0.20454545454545456,0.2295983086680761,0.042492347919328675,64
0.5117828369140625,0.033951253202052306,0.06756477355957032,0.01181662523288813,42,150,5,4,2,False,"{'random_state': 42, 'n_estimators': 150, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 2, 'bootstrap': False}",0.8480565371024735,0.8445229681978799,0.851063829787234,0.8581560283687943,0.8439716312056738,0.8491541989324112,0.005180575084969154,129,0.044444444444444446,0.0,0.04545454545454545,0.16666666666666666,0.0,0.05131313131313131,0.06108029943678917,135,1.0,0.0,1.0,0.8,0.0,0.5599999999999999,0.463033476111609,129,0.022727272727272728,0.0,0.023255813953488372,0.09302325581395349,0.0,0.027801268498942915,0.034193962273289566,135
